股票代码,股票名称,行业,收盘价,涨跌幅%,量比,走势类型,趋势强度,中枢位置,中枢上沿ZG,中枢下沿ZD,笔方向,线段方向,买点类型,买点置信度,卖点类型,卖点置信度,二买确认,二买置信度,双级确认买,双级确认卖,信号级别,买入强度,卖出强度,底背驰,顶背驰,均线排列,均线破位,量异常,笔趋势耗尽,综合评分,机会等级,风险等级,止损价
300629,新劲刚,电子,25.26,-1.79,0.71,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,23.49
300644,南京聚隆,化工,29.08,2.72,1.39,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,27.04
300650,太龙股份,电子,16.33,-1.69,1.0,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,高危,15.19
300660,江苏雷利,电力设备,46.27,5.86,3.1,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,倍量,,-0.05,D,安全,43.03
300668,杰恩股份,基建/地产/石油石化,59.6,-4.75,0.67,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,55.43
300676,华大基因,医药,40.75,-0.24,1.07,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,37.9
300678,中科信息,互联网/软件,28.56,-0.04,0.94,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,26.56
300680,隆盛科技,新能源车/风电,43.12,4.63,1.64,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,放量,,-0.05,D,安全,40.1
300688,创业黑马,传媒,26.35,-0.72,0.79,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,24.51
300692,中赋科技,环保/公用,8.47,1.44,0.65,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA10, 跌破MA20",,,-0.05,D,高危,7.88
300695,兆丰股份,新能源车/风电,72.15,1.92,1.54,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,放量,,-0.05,D,安全,67.1
300698,万马科技,通信/计算机,37.72,0.86,0.74,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,高危,35.08
300701,森霸传感,电子,12.25,0.57,1.61,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,放量,,-0.05,D,安全,11.39
300718,长盛轴承,自动化/制造,79.35,3.23,2.55,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,倍量,,-0.05,D,安全,73.8
300739,明阳电路,电子,28.25,-3.62,0.66,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,26.27
300755,华致酒行,消费,14.51,-4.35,1.58,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA5,放量,,-0.05,D,安全,13.49
300762,上海瀚讯,电子,42.63,-2.29,0.68,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,39.65
300771,智莱科技,通信/计算机,13.85,-0.22,0.91,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,跌破MA60,,,-0.05,D,安全,12.88
300773,拉卡拉,金融,26.6,-2.49,0.87,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,24.74
300777,中简科技,军工,38.31,-2.3,0.78,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,35.63
300792,壹网壹创,互联网/软件,35.28,0.48,1.3,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,跌破MA60,,,-0.05,D,安全,32.81
300809,华辰装备,自动化/制造,38.78,10.58,3.81,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,倍量,,-0.05,D,安全,36.07
300815,玉禾田,环保/公用,21.67,1.12,1.27,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,20.15
300818,耐普矿机,自动化/制造,34.68,2.91,1.46,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,跌破MA60,,,-0.05,D,安全,32.25
300822,贝仕达克,电子,15.14,1.27,0.95,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,14.08
300832,新产业,医药,51.15,5.62,1.56,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,放量,,-0.05,D,安全,47.57
300833,浩洋股份,自动化/制造,39.16,0.2,0.7,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,36.42
300847,中船汉光,通信/计算机,15.93,0.31,0.73,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,14.81
300860,锋尚文化,消费,26.23,1.43,2.81,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,倍量,,-0.05,D,安全,24.39
300904,威力传动,新能源车/风电,60.8,1.54,1.07,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,56.54
300906,日月明,自动化/制造,34.3,-1.35,0.83,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,31.9
300933,中辰股份,电力设备,8.58,-0.92,1.05,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,7.98
300949,奥雅股份,基建/地产/石油石化,40.6,0.15,1.1,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,37.76
300950,德固特,自动化/制造,21.83,-0.41,0.84,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,20.3
300957,贝泰妮,化工,39.85,0.0,0.75,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,37.06
300965,,军工,66.0,10.55,7.33,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,倍量,,-0.05,D,安全,61.38
300968,格林精密,电子,12.62,-0.86,1.33,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,高危,11.74
300992,泰福泵业,自动化/制造,30.51,5.17,1.23,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,跌破MA60,,,-0.05,D,安全,28.37
300993,玉马科技,消费,12.39,1.56,1.38,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,11.52
300995,奇德新材,化工,37.8,8.65,4.89,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,倍量,,-0.05,D,安全,35.15
301000,肇民科技,新能源车/风电,38.82,7.62,2.93,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,倍量,,-0.05,D,高危,36.1
301001,凯淳股份,互联网/软件,30.24,-0.33,0.94,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,28.12
301025,读客文化,传媒,11.06,-1.07,0.81,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,10.29
301036,双乐股份,化工,28.12,-0.25,1.14,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,26.15
301066,万事利,消费,16.51,0.06,1.36,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,15.35
301069,凯盛新材,化工,23.51,5.1,3.02,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,倍量,,-0.05,D,安全,21.86
301091,深城交,基建/地产/石油石化,22.12,-0.67,1.13,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,20.57
301101,明月镜片,消费,37.74,1.32,2.49,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,放量,,-0.05,D,安全,35.1
301119,正强股份,新能源车/风电,43.06,1.46,1.06,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,40.05
301126,达嘉维康,医药,11.71,-0.85,0.87,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,10.89
301165,锐捷网络,通信/计算机,95.48,-2.19,1.12,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,88.8
301166,优宁维,医药,31.01,-1.27,1.03,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,28.84
301176,逸豪新材,电子,36.98,-2.68,0.62,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,34.39
301187,欧圣电气,消费,21.43,1.37,2.07,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,放量,,-0.05,D,高危,19.93
301199,迈赫股份,自动化/制造,23.46,3.17,2.24,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,放量,,-0.05,D,安全,21.82
301207,华兰疫苗,医药,19.87,-1.83,1.19,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,18.48
301221,光庭信息,新能源车/风电,51.55,-0.29,0.99,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,47.94
301229,纽泰格,新能源车/风电,17.25,0.88,1.0,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,16.04
301232,飞沃科技,新能源车/风电,216.96,-2.75,0.59,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,201.77
301234,五洲医疗,医药,39.82,-1.48,0.87,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,37.03
301238,瑞泰新材,新能源车/风电,21.13,-0.56,0.72,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,19.65
301252,同星科技,消费,40.12,-1.43,0.89,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,37.31
301258,富士莱,医药,30.53,0.79,0.9,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,28.39
301292,海科新源,新能源车/风电,81.95,1.41,0.52,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA10, 跌破MA20",,,-0.05,D,高危,76.21
301293,三博脑科,医药,67.22,-1.05,0.83,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,跌破MA60,,,-0.05,D,安全,62.51
301312,智立方,自动化/制造,118.0,-2.66,0.73,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,109.74
301325,曼恩斯特,新能源车/风电,43.4,0.05,1.04,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,40.36
301326,捷邦科技,电子,177.58,-8.25,2.07,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",放量,,-0.05,D,高危,165.15
301332,德尔玛,消费,9.25,-0.75,1.01,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,8.6
301355,南王科技,环保/公用,12.52,-0.79,0.92,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,11.64
301525,儒竞科技,自动化/制造,76.03,1.64,0.98,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,高危,70.71
301565,中仑新材,化工,22.05,-0.63,0.93,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,20.51
301567,贝隆精密,电子,45.8,0.42,1.15,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,42.59
301575,艾芬达,消费,48.51,1.78,1.13,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,45.11
301586,佳力奇,军工,43.5,-1.49,0.81,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,40.45
301600,慧翰股份,通信/计算机,117.74,2.74,1.53,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,放量,,-0.05,D,安全,109.5
301607,富特科技,新能源车/风电,51.07,-2.91,1.08,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,47.5
301609,山大电力,电力设备,49.78,0.97,1.21,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,46.3
301617,博苑股份,化工,66.31,-3.28,1.52,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,放量,,-0.05,D,安全,61.67
301622,英思特,有色/钢铁/煤炭,58.13,0.05,0.86,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,54.06
600006,东风股份,新能源车/风电,6.86,3.16,2.28,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,放量,,-0.05,D,高危,6.38
600018,上港集团,交运,5.1,-0.2,1.37,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,4.74
600031,三一重工,自动化/制造,20.46,-0.73,0.93,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,高危,19.03
600035,楚天高速,交运,3.82,-0.26,1.27,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,3.55
600072,中船科技,新能源车/风电,13.1,-3.18,0.7,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,12.18
600101,明星电力,电力设备,9.98,-0.7,1.04,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,9.28
600103,青山纸业,建材,4.62,-3.35,0.5,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,4.3
600109,国金证券,金融,8.86,-2.21,1.02,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,跌破MA5,,,-0.05,D,安全,8.24
600119,,交运,5.91,-3.9,1.72,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,放量,,-0.05,D,安全,5.5
600132,重庆啤酒,消费,52.44,-0.94,0.76,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,0.0,"跌破MA20, 跌破MA60",,,-0.05,D,高危,48.77
600148,长春一东,新能源车/风电,19.01,-0.63,0.7,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,17.68
600162,香江控股,基建/地产/石油石化,1.83,-0.54,0.78,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,跌破MA5,,,-0.05,D,安全,1.7
600192,长城电工,电力设备,8.82,-4.03,1.88,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,放量,,-0.05,D,安全,8.2
600199,金种子酒,消费,7.98,-3.04,2.14,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,放量,,-0.05,D,安全,7.42
600211,西藏药业,医药,42.24,0.05,1.15,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,39.28
600215,派斯林,自动化/制造,6.9,1.47,1.19,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,6.42
600221,海航控股,交运,1.51,-1.31,0.84,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,1.4
600229,城市传媒,传媒,6.02,-0.17,0.95,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,5.6
600233,圆通速递,交运,20.28,-0.78,0.73,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA10, 跌破MA20",,,-0.05,D,高危,18.86
600236,桂冠电力,电力设备,10.66,-4.22,1.33,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,9.91
600259,中稀有色,有色/钢铁/煤炭,97.12,-3.71,1.25,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,90.32
600262,北方股份,自动化/制造,24.88,0.04,0.78,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,23.14
600267,海正药业,医药,11.16,-3.12,0.73,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,10.38
600303,曙光股份,新能源车/风电,3.2,-0.62,1.02,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,高危,2.98
600335,国机汽车,新能源车/风电,6.01,2.39,2.02,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,放量,,-0.05,D,安全,5.59
600343,航天动力,自动化/制造,35.27,-3.92,0.63,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,32.8
600348,华阳股份,有色/钢铁/煤炭,9.49,0.85,0.88,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA10, 跌破MA20",,,-0.05,D,高危,8.83
600386,北巴传媒,新能源车/风电,4.36,10.1,5.11,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,倍量,,-0.05,D,安全,4.05
600415,小商品城,消费,13.75,1.63,1.66,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,放量,,-0.05,D,安全,12.79
600439,瑞贝卡,消费,2.58,-0.77,0.79,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,2.4
600476,,互联网/软件,12.32,-3.67,0.72,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,11.46
600487,亨通光电,通信/计算机,69.8,-5.68,0.85,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,64.91
600503,华丽家族,基建/地产/石油石化,2.47,-1.98,0.96,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,2.3
600506,统一股份,基建/地产/石油石化,17.85,-1.54,1.13,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,16.6
600531,豫光金铅,有色/钢铁/煤炭,15.32,-8.37,1.24,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,14.25
600543,,消费,4.84,-2.42,1.46,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,4.5
600551,时代出版,传媒,8.28,-0.96,1.37,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,7.7
600558,大西洋,自动化/制造,5.73,0.17,0.88,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,5.33
600576,祥源文旅,消费,5.77,1.58,0.7,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,5.37
600592,龙溪股份,自动化/制造,19.94,4.95,2.62,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,倍量,,-0.05,D,安全,18.54
600601,方正科技,电子,12.5,-5.3,1.04,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,11.62
600602,云赛智联,互联网/软件,22.3,-1.63,0.76,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA10, 跌破MA20",,,-0.05,D,高危,20.74
600618,氯碱化工,化工,12.64,2.85,2.68,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,跌破MA60,倍量,,-0.05,D,安全,11.76
600619,海立股份,消费,18.3,2.87,1.69,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,放量,,-0.05,D,安全,17.02
600630,龙头股份,消费,8.02,-0.25,0.81,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,7.46
600640,国脉文化,传媒,12.56,-0.95,1.19,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,11.68
600651,飞乐音响,新能源车/风电,7.13,-1.52,0.95,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,6.63
600673,东阳光,消费,36.51,-4.0,0.9,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,33.95
600685,中船防务,军工,30.71,-1.41,0.77,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,28.56
600708,光明地产,基建/地产/石油石化,3.7,-1.6,0.79,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,跌破MA5,,,-0.05,D,安全,3.44
600730,,传媒,9.42,5.02,0.07,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,缩量,,-0.05,D,安全,8.76
600736,苏州高新,基建/地产/石油石化,8.39,-2.44,0.85,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,7.8
600778,友好集团,消费,6.77,-0.44,0.78,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,6.3
600795,国电电力,电力设备,4.92,-0.2,1.14,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,4.58
600798,宁波海运,交运,3.7,-3.9,1.95,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,放量,,-0.05,D,高危,3.44
600819,耀皮玻璃,建材,7.47,-5.8,4.16,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,倍量,,-0.05,D,安全,6.95
600827,百联股份,消费,8.36,-3.35,1.98,-,0.0,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,,放量,,-0.05,D,高危,7.77
600835,上海机电,自动化/制造,23.78,3.8,1.71,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,放量,,-0.05,D,安全,22.12
600853,龙建股份,基建/地产/石油石化,4.13,1.98,2.73,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,倍量,,-0.05,D,安全,3.84
600868,梅雁吉祥,电力设备,3.49,-1.97,1.09,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,跌破MA60,,,-0.05,D,安全,3.25
600889,,化工,15.15,-1.5,0.56,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,14.09
600905,三峡能源,电力设备,4.11,-1.2,1.2,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,3.82
600906,财达证券,金融,6.33,-2.31,0.98,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,5.89
600908,无锡银行,金融,5.59,-0.71,1.29,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,5.2
600927,永安期货,金融,14.72,-5.76,2.51,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,跌破MA5,倍量,,-0.05,D,安全,13.69
600930,华电新能,电力设备,6.26,-2.8,1.11,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,0.0,跌破MA5,,,-0.05,D,安全,5.82
600938,中国海油,基建/地产/石油石化,36.51,1.25,0.87,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA20, 跌破MA60",,,-0.05,D,高危,33.95
600973,宝胜股份,电力设备,7.39,-3.02,1.05,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,6.87
600975,新五丰,农业,5.54,-1.77,1.14,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,5.15
601038,一拖股份,自动化/制造,13.45,0.15,0.71,盘整,0.3,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,,,-0.05,D,安全,12.51
601061,中信金属,消费,13.76,-3.51,0.9,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,12.8
601066,中信建投,金融,22.17,-1.38,0.89,盘整,0.3,中枢下,,,-,-,-,,-,,,,,,-,,,,,-1.0,跌破MA60,,,-0.05,D,安全,20.62
601077,渝农商行,金融,6.9,-0.72,0.89,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA10, 跌破MA20",,,-0.05,D,高危,6.42
601137,博威合金,有色/钢铁/煤炭,20.38,3.19,1.77,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,-1.0,,放量,,-0.05,D,安全,18.95
601155,新城控股,基建/地产/石油石化,14.85,-3.07,0.78,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,13.81
601168,西部矿业,有色/钢铁/煤炭,30.48,-4.51,1.21,-,0.0,中枢内,,,-,-,-,,-,,,,,,-,,,,,1.0,"跌破MA5, 跌破MA10",,,-0.05,D,高危,28.35
